Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4161455,,None,457.57,1,5.88,14f,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.4,nM,9.4,,,UO_0000065,20.54,0.38,3.52,15.12,0,CHEMBL4151744,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal dextran-treated FBS incubated for 4 hrs by SP1 and anti-ER rabbit monocolnal antibody based in-cell Western assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4145684,1,Scientific Literature,J Med Chem,2018,None,,,,0.4
CHEMBL4174789,,None,471.6,1,6.27,14q,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@@H](C)N3CC[C@H](C)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.2,nM,9.7,,,UO_0000065,20.57,0.38,3.43,15.6,0,CHEMBL4151744,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal dextran-treated FBS incubated for 4 hrs by SP1 and anti-ER rabbit monocolnal antibody based in-cell Western assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4145684,1,Scientific Literature,J Med Chem,2018,None,,,,0.2
CHEMBL4167152,,None,473.59,1,6.7,15g,CC1=C(c2ccc(F)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.4,nM,9.4,,,UO_0000065,19.84,0.37,2.7,22.41,0,CHEMBL4151744,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal dextran-treated FBS incubated for 4 hrs by SP1 and anti-ER rabbit monocolnal antibody based in-cell Western assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4145684,1,Scientific Literature,J Med Chem,2018,None,,,,0.4
CHEMBL4173984,,None,533.69,2,5.97,15k,CC1=C(c2ccc(S(C)(=O)=O)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,IC50,'=',5.7,nM,8.24,,,UO_0000065,15.45,0.3,2.27,10.84,0,CHEMBL4151744,Induction of ERalpha degradation in human MCF7 cells in phenol red free RPMI medium containing 5% charcoal dextran-treated FBS incubated for 4 hrs by SP1 and anti-ER rabbit monocolnal antibody based in-cell Western assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4145684,1,Scientific Literature,J Med Chem,2018,None,,,,5.7
CHEMBL4207852,MIZACORAT,2,494.54,0,4.64,15; AZD9567,CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1ccccc1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL4194585,Binding affinity to human ERalpha expressed in Sf9 cells by fluoligand binding-based fluorescence polarization method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190372,1,Scientific Literature,J Med Chem,2018,None,,,,100
CHEMBL4167969,,None,261.33,0,4.33,8b,Cc1cc(C)c2nc(-c3cc4ccccc4[nH]3)[nH]c2c1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4147481,Displacement of fluoromone TM from recombinant human ERalpha after 2 hrs by fluorescence polarization analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4145507,1,Scientific Literature,Eur J Med Chem,2018,None,,,,
CHEMBL4513808,,None,514.38,2,6.26,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1500491,,None,324.34,0,3.99,SID4264520,Cc1occc1C(=O)Nc1ccccc1NC(=O)c1ccoc1C,IC50,'>',50000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,50
CHEMBL1560367,,None,356.45,0,2.96,SID863511,O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCCCCC1,IC50,'=',22300.07,nM,4.65,,Active,UO_0000065,13.05,0.25,1.69,6.88,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,22.30007
CHEMBL1442697,,None,342.46,0,3.21,SID14746697,COc1ccccc1N1CCN(C(=O)c2cc3c(s2)CCC3)CC1,IC50,'=',5194.54,nM,5.28,,Active,UO_0000065,15.43,0.3,2.07,16.12,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,5.19454
CHEMBL1464457,,None,369.38,0,1.39,SID3715212,CN(CC(=O)NC(=O)NCc1ccco1)Cc1nc(O)c2ccccc2n1,IC50,'=',13740.82,nM,4.86,,Active,UO_0000065,13.16,0.25,3.47,4.03,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,13.74082
CHEMBL1386091,,None,350.33,0,3.26,SID14746384,O=C(Nc1ccccc1[N+](=O)[O-])C1=C(O)CCn2c1nc1ccccc12,IC50,'=',18587.7,nM,4.73,,Active,UO_0000065,13.5,0.25,1.47,4.29,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,18.5877
CHEMBL1464700,,None,155.2,0,0.73,SID846951,CCC(C)n1[nH]c(=O)cc1N,IC50,'>',50000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,50
CHEMBL1464837,,None,451.48,0,3.34,SID14734401,CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)o2)N=C1C,IC50,'=',40511.4,nM,4.39,,Not Active,UO_0000065,9.73,0.18,1.05,3.37,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,40.5114
CHEMBL1522300,,None,445.48,0,3.05,SID7965002,COc1ccc(N2Cc3cccc(C(=O)N4CCN(C(=O)c5ccco5)CC4)c3C2=O)cc1,IC50,'=',9795.21,nM,5.01,,Active,UO_0000065,11.24,0.21,1.96,6.01,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,9.79521
CHEMBL1300008,,None,449.53,0,3.77,SID14742632,O=C(Cn1c(=O)n(Cc2ccco2)c(=O)c2c3c(sc21)CCCCC3)Nc1ccccc1,IC50,'=',7237.52,nM,5.14,,Active,UO_0000065,11.44,0.22,1.37,5.96,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,7.23752
CHEMBL3657152,,None,484.64,1,6.58,BDBM129634,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCC(C)(C)C3)cc2)c2ccc(O)cc12,IC50,'=',150,nM,6.82,,261354,UO_0000065,14.08,0.26,0.24,11.79,0,CHEMBL3705466,Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5873454,,None,481.51,1,5.38,BDBM306727,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCNCCCF)cc2F)N1CC(F)F,IC50,'=',0.42,nM,9.38,,588236,UO_0000065,19.47,0.38,4,23.27,0,CHEMBL5731782,MCF-7 ER Down-Regulation Assay: The ability of compounds to down-regulate Estrogen Receptor (ER) numbers was assessed in a cell based immuno-fluorescence assay using the MCF-7 human ductal carcinoma breast cell line.,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5725966,37,BindingDB Patent Bioactivity Data,,2018,None,,,,0.42
CHEMBL6007929,,None,483.6,0,4.96,BDBM306741,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OC[C@H](C)NCCCF)cc2)N1CC1(F)COC1,IC50,'=',2.2,nM,8.66,,588263,UO_0000065,17.9,0.34,3.7,17.48,0,CHEMBL5731781,ERalpha Binding Assay: Compounds were dosed directly from a compound source microplate containing serially diluted compound (4 wells containing 10 mM,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5952392,,None,523.57,1,4.61,BDBM361489,COc1ccc(OCCNCCCF)c(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,IC50,'>',110,nM,,,887595,UO_0000065,,,,,1,CHEMBL5735027,Binding Assay: ERα: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen is Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5816507,,None,505.59,1,3.9,BDBM306779,COc1cc(NCCNCCCF)ncc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,IC50,'=',0.63,nM,9.2,,588340,UO_0000065,18.2,0.35,5.3,10.77,0,CHEMBL5731782,MCF-7 ER Down-Regulation Assay: The ability of compounds to down-regulate Estrogen Receptor (ER) numbers was assessed in a cell based immuno-fluorescence assay using the MCF-7 human ductal carcinoma breast cell line.,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5725966,37,BindingDB Patent Bioactivity Data,,2018,None,,,,0.63
CHEMBL5935056,,None,467.57,0,3.65,BDBM300989,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2cnc(NC3CN(CCCF)C3)cn2)N1CC1(F)CC1,IC50,'=',8.2,nM,8.09,,575969,UO_0000065,17.29,0.32,4.44,11.08,0,CHEMBL5731672,ERalpha Binding Assay: The assay principle is that ER alpha-LBD (GST) is added to a fluorescent ligand to form a receptor/fluorophore complex. A terbium-labelled anti-GST antibody (Product code PV3551) is used to indirectly label the receptor by binding to its GST tag,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5786611,,None,507.53,1,3.48,BDBM300993,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(OC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,IC50,'=',1.6,nM,8.8,,575978,UO_0000065,17.33,0.33,5.32,11.35,0,CHEMBL5731673,MCF-7 ER Down-Regulation Assay: The ability of compounds to down-regulate Estrogen Receptor (ER) numbers was assessed in a cell based immuno-fluorescence assay using the MCF-7 human ductal carcinoma breast cell line. MCF-7 cells were revived directly from a cryovial (approx 5×106 cells) in Assay Medium (phenol red free Dulbecco's Modified Eagle's medium (DMEM); Sigma D5921) containing 2 mM L-Glutamine and 5% (v/v) Charcoal/Dextran treated foetal calf serum. Cells were syringed once using a sterile 18G×1.5 inch (1.2×40 mm) broad gauge needle and cell density was measured using a Coulter Counter (Beckman). Cells were further diluted in Assay Medium to a density of 3.75×104 cells per mL and 40 μL per well added to transparent bottomed,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4750007,,None,496.6,0,4.83,BDBM300931,COc1cc(OC2CN(CCCF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC1(F)CC1,IC50,'=',8.4,nM,8.08,,575873,UO_0000065,16.26,0.31,3.25,15.06,0,CHEMBL5731672,ERalpha Binding Assay: The assay principle is that ER alpha-LBD (GST) is added to a fluorescent ligand to form a receptor/fluorophore complex. A terbium-labelled anti-GST antibody (Product code PV3551) is used to indirectly label the receptor by binding to its GST tag,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5771369,,None,500.59,1,4.49,BDBM361565,Cc1c(OCCN(C)CCCF)ncc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CCC(=O)O,IC50,'=',1.8,nM,8.74,,887671,UO_0000065,17.47,0.33,4.25,10.7,1,CHEMBL5735027,Binding Assay: ERα: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen is Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5874132,,None,535.58,2,5.43,BDBM361570,Cc1c(OCCNCCC(F)F)ccc(F)c1[C@@H]1c2[nH]c3ccc(F)cc3c2C[C@@H](C)N1C[C@@H](C)C(=O)O,IC50,'=',1.4,nM,8.85,,887676,UO_0000065,16.53,0.32,3.42,11.41,1,CHEMBL5735027,Binding Assay: ERα: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen is Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1599080,,None,278.31,0,4.07,1a,Cc1ccccc1C(=O)Oc1cccc2c(O)cccc12,IC50,'=',430,nM,6.37,,,UO_0000065,,,,,0,CHEMBL2073441,Antagonist activity at ERalpha receptor LBD expressed in yeast AH109 cells assessed as inhibition of interaction with SRC1 after 24 hrs by alpha-galactosidase assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,AH109,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2069198,1,Scientific Literature,Eur J Med Chem,2012,None,,,,0.43
CHEMBL1358,FULVESTRANT,4,606.78,2,8.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL10560,,None,284.4,0,3.54,18,CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(O)cc3CC[C@@H]2C1,IC50,'=',89,nM,7.05,,,UO_0000065,24.79,0.46,3.51,17.43,0,CHEMBL1022145,Binding affinity to human ERalpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152783,1,Scientific Literature,J Med Chem,2009,None,,,,89
CHEMBL2071180,,None,304.35,0,4.34,3a,O=C(OC(c1ccccc1)c1ccccc1)c1ccc(O)cc1,IC50,'=',290,nM,6.54,,,UO_0000065,,,,,0,CHEMBL2073441,Antagonist activity at ERalpha receptor LBD expressed in yeast AH109 cells assessed as inhibition of interaction with SRC1 after 24 hrs by alpha-galactosidase assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,AH109,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2069198,1,Scientific Literature,Eur J Med Chem,2012,None,,,,0.29
CHEMBL2071171,,None,270.33,0,4.03,1f,O=C(Oc1cccc2c(O)cccc12)C1CCCCC1,IC50,'=',1980,nM,5.7,,,UO_0000065,,,,,0,CHEMBL2073441,Antagonist activity at ERalpha receptor LBD expressed in yeast AH109 cells assessed as inhibition of interaction with SRC1 after 24 hrs by alpha-galactosidase assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,AH109,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2069198,1,Scientific Literature,Eur J Med Chem,2012,None,,,,1.98
CHEMBL5792606,,None,489.61,1,6.95,BDBM263696,Cc1c(F)cccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1,IC50,'=',24,nM,7.62,,500957,UO_0000065,15.56,0.29,0.67,23.3,0,CHEMBL5730981,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5876852,,None,502.63,2,6.29,BDBM263697,CCOc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)cn1,IC50,'=',11,nM,7.96,,500960,UO_0000065,15.83,0.29,1.67,14.52,0,CHEMBL5730981,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5786255,,None,505.61,2,6.65,BDBM263703,COc1cc(F)ccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1,IC50,'=',16,nM,7.8,,500976,UO_0000065,15.42,0.29,1.15,18.59,0,CHEMBL5730979,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4169457,,None,505.61,2,6.65,BDBM263777,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)cc1F,IC50,'=',120,nM,6.92,,501190,UO_0000065,13.69,0.26,0.27,16.51,1,CHEMBL5730980,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4169457,,None,505.61,2,6.65,BDBM263777,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)cc1F,IC50,'=',67,nM,7.17,,501191,UO_0000065,14.19,0.26,0.52,17.11,1,CHEMBL5730981,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5745714,,None,524.05,2,7.6,BDBM263779,Cc1cc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)c(F)c3CCC2)ccc1Cl,IC50,'=',633,nM,6.2,,501196,UO_0000065,11.83,0.23,-1.4,18.96,0,CHEMBL5730980,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5950906,,None,407.45,1,5.77,BDBM269361,Cc1noc(C)c1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,IC50,'=',404,nM,6.39,,510494,UO_0000065,15.69,0.3,0.62,6.89,0,CHEMBL5731053,ER Transcription Assay (MCF7 Cells): The ER transcription assay is a reporter assay that is based on the ability of ER to induce transcription from a luciferase reporter gene containing estrogen response elements (EREs) in the promoter/enhancer region. When the reporter gene is transfected in MCF7 cells (containing endogenous ER),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5797579,,None,473.59,1,6.21,BDBM263665,Oc1cccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3cc(O)ccc3CCC2)c1,IC50,'=',5,nM,8.3,,500862,UO_0000065,17.53,0.32,2.09,15.68,0,CHEMBL5730979,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4527764,,None,510.02,2,7.29,BDBM263667,Oc1ccc2c(c1)C(c1ccc(O[C@H]3CCN(CCCF)C3)cc1)=C(c1ccc(F)cc1Cl)CCC2,IC50,'=',117,nM,6.93,,500869,UO_0000065,13.59,0.26,-0.36,21.2,0,CHEMBL5730980,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5963456,,None,486.57,1,8.02,BDBM269392,CCCc1nnc(/C=C/c2ccc(Oc3c(-c4ccc(F)cc4C)sc4cc(O)ccc34)cc2)o1,IC50,'=',111,nM,6.96,,510546,UO_0000065,14.29,0.27,-1.07,10.17,0,CHEMBL5731053,ER Transcription Assay (MCF7 Cells): The ER transcription assay is a reporter assay that is based on the ability of ER to induce transcription from a luciferase reporter gene containing estrogen response elements (EREs) in the promoter/enhancer region. When the reporter gene is transfected in MCF7 cells (containing endogenous ER),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4059624,,None,442.5,1,5.47,BDBM269399,Cn1nnnc1/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,IC50,'=',1,nM,9,,510556,UO_0000065,20.34,0.38,3.53,9.65,1,CHEMBL5731053,ER Transcription Assay (MCF7 Cells): The ER transcription assay is a reporter assay that is based on the ability of ER to induce transcription from a luciferase reporter gene containing estrogen response elements (EREs) in the promoter/enhancer region. When the reporter gene is transfected in MCF7 cells (containing endogenous ER),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4064926,,None,403.46,1,5.27,BDBM269409,NC(=O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,IC50,'=',40,nM,7.4,,510573,UO_0000065,18.34,0.35,2.13,7.97,1,CHEMBL5731053,ER Transcription Assay (MCF7 Cells): The ER transcription assay is a reporter assay that is based on the ability of ER to induce transcription from a luciferase reporter gene containing estrogen response elements (EREs) in the promoter/enhancer region. When the reporter gene is transfected in MCF7 cells (containing endogenous ER),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6063284,,None,445.54,1,6.23,BDBM269422,CN(C)Cc1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,IC50,'=',44,nM,7.36,,510595,UO_0000065,16.51,0.31,1.13,10.51,0,CHEMBL5731053,ER Transcription Assay (MCF7 Cells): The ER transcription assay is a reporter assay that is based on the ability of ER to induce transcription from a luciferase reporter gene containing estrogen response elements (EREs) in the promoter/enhancer region. When the reporter gene is transfected in MCF7 cells (containing endogenous ER),,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5751939,,None,462.61,1,5.26,BDBM263689,Oc1ccc2c(c1)CCCC(C1=CCNCC1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'=',199,nM,6.7,,500934,UO_0000065,14.49,0.27,1.44,14.98,0,CHEMBL5730979,Estrogen Receptor Coactivator Assay: It is a competition assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL186513,,None,252.23,0,2.78,97,N#Cc1cc(O)cc2nc(-c3ccc(O)cc3)oc12,IC50,'=',411,nM,6.39,,,UO_0000065,25.32,0.46,3.61,7.07,0,CHEMBL829540,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1138773,1,Scientific Literature,J Med Chem,2004,None,,,,411
CHEMBL379889,,None,284.34,0,3.47,1bd,Cc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=S)c12,IC50,'=',1753,nM,5.76,,,UO_0000065,20.24,0.39,2.29,9.88,0,CHEMBL860989,Displacement of [3H]estrone from ER alpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146098,1,Scientific Literature,J Med Chem,2006,None,,,,1753
CHEMBL204024,,None,298.38,0,4.86,57,Cc1cc(O)cc2c1-c1ccc(O)c(C)c1OC2CC(C)C,IC50,'=',627,nM,6.2,,,UO_0000065,20.79,0.39,1.34,12.48,0,CHEMBL865582,Binding affinity to ERalpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139663,1,Scientific Literature,Bioorg Med Chem Lett,2006,None,,,,627
